Taxon Abundance from Lake Ontario,,,,,,,,,
Schmidt Lab, 2023,,,,,,,,,
sample_id,Proteobacteria,Actinobacteriota,Bacteroidota,Chloroflexi,Verrucomicrobiota,Cyanobacteria,Lot_Number,,
Sep_43_B,0.4750424903837557,0.14116870918686822,0.072457285982646,0.005154754450308614,0.11356114142588777,0.14148179622506485,172033163,MiSeq
Sep_29_E,0.4532027397871533,0.18427745922670175,0.08144619709511161,0.006882934338814395,0.12767452756520375,0.1136520827290779,NA,MiSeq
Sep_62_B,0.4445189001548922,0.22247366281816092,0.11902538695609188,0.008414715866023662,0.07473278333754435,0.08943107293119928,NA,MiSeq
May_8_E,0.44319281443068753,0.1948738307322036,0.2632806490831948,0.05237823487085329,0.03761506587598938,6.947373644641838e-4,172033163,MiSeq
Sep_62_E,0.44124389783423684,0.20572502270050613,0.09990919797538457,0.005726820760399528,0.10034073234979457,0.10234556913090771,NA,MiSeq
May_38_E,0.4396651527295396,0.17521595867842193,0.3104016386143022,0.016430670585092174,0.03927331017900079,8.014961261020571e-4,172033163,MiSeq
Sep_12_E,0.43588136704802166,0.21974786854186404,0.07703854842235662,0.00970633243459885,0.10388399038111201,0.11340085987029075,172033163,MiSeq
May_17_E,0.4351187991214858,0.19107690632203736,0.21576243805928202,0.08498357323071895,0.057520919173034694,0.0012887299656943712,172033163,MiSeq
May_66_E,0.4313813017883545,0.13930195575147164,0.3150684931506849,0.02050609602990821,0.06927433529559468,0.0014228719694222023,172033163,MiSeq
Sep_8_B,0.42888987962550174,0.16255450561638915,0.11755814838576387,0.004828028663701705,0.16453356241096964,0.0886443460957124,NA,MiSeq
Sep_48_B,0.42748339624444526,0.208342491280042,0.0683740264704477,0.006450379855702614,0.1257107362989154,0.11753069903005399,NA,MiSeq
Sep_33_E,0.42008718220072033,0.22610678559729883,0.09826895456950639,0.004245722780759443,0.08853024919998992,0.12263461586917632,NA,MiSeq
May_64_B,0.4198061111792859,0.15113160247532564,0.038251845099311045,0.2272145574391248,0.0949108567221219,2.4542888697999754e-4,172033163,MiSeq
Sep_48_E,0.30229937755950453,0.4160404702883741,0.0900557165836487,0.01245658069579678,0.08251804766604244,0.05866171408145345,NA,MiSeq
Sep_55_E,0.4144140133768095,0.21094628131364276,0.08108438964131898,0.005931646950154134,0.08653749846979089,0.15275381995837833,NA,MiSeq
May_12_B,0.41209857597436284,0.12889575951795265,0.08065717316242016,0.1946356435196678,0.1324953171898626,2.48245356683442e-4,172033163,MiSeq
May_29_B,0.4100638943269583,0.2801239162704644,0.11036292838241936,0.13064991502269646,0.06055977454123013,0,172033163,MiSeq
Sep_48_M,0.2685379599955797,0.40637338128773653,0.10660143260430588,0.010558675494027468,0.07091692703362501,0.09605280342378364,NA,MiSeq
May_35_E,0.2735302874913155,0.254507559466702,0.40546531246898465,0.017401660766864065,0.030866443907764586,1.654150263009892e-4,172033163,MiSeq
May_33_B,0.4034387089961311,0.16240268031142302,0.08615012431960217,0.16458187333800534,0.1366075628557989,2.399992320024576e-4,172033163,MiSeq
Sep_66_E,0.36384857892330286,0.40219719394508213,0.06281134936105695,0.010769378865545208,0.06613240921233124,0.05577214641542127,NA,MiSeq
May_48_E,0.2261881135215181,0.3996763507014945,0.2217150359525518,0.0599361861288796,0.08856082927499503,1.2213181075675924e-4,172033163,MiSeq
Sep_35_B,0.27006294256490965,0.39714895026709174,0.11000455505403953,0.047300095242039,0.1049629384239513,0.024297072342540065,NA,MiSeq
Sep_64_E,0.29617037501886584,0.3936784576644132,0.09560161096856702,0.00793568835542987,0.06617045445518599,0.08351934671570536,NA,MiSeq
Sep_41_E,0.39124529004047076,0.27775038377448014,0.08729590175373309,0.005740335860817788,0.08500721030841513,0.1175791970972694,NA,MiSeq
Sep_29_M,0.39072275929695943,0.22145361912578204,0.1004146193282954,0.007866042783598554,0.10786497692414278,0.1346500250476972,NA,MiSeq
Sep_66_B,0.38783508855911947,0.36226464017871396,0.07557443752991859,0.011907611297271421,0.061273336524652944,0.06300861656294877,NA,MiSeq
May_48_B,0.31180553327558375,0.38609943640583066,0.14595698717743055,0.08274246847829575,0.06960976183601227,4.277754606606992e-5,172033163,MiSeq
May_717_E,0.38384290330599036,0.2080039771314939,0.3304996271439225,0.019487944320159087,0.02714392244593587,0.003231419338801889,172033163,MiSeq
Sep_29_B,0.38283402056564075,0.24331445583177932,0.07618012900576589,0.008392218591202285,0.11117764812565227,0.13841600082125688,NA,MiSeq
May_64_E,0.2991886641526682,0.14471488972688837,0.37278025368529316,0.05112558564735459,0.08476745514798309,0.009187521426122728,172033163,MiSeq
May_29_E,0.36225274033009963,0.20624921254882206,0.2798034521859645,0.0832304397127378,0.06269371298979463,4.535718785435303e-4,172033163,MiSeq
May_38_M,0.25250630618976777,0.3217450358967725,0.3596468533730031,0.016913524351594333,0.030140353146626997,0.001875687212987517,172033163,MiSeq
Sep_8_E,0.35964681258056935,0.2108589883980428,0.11992847538915764,0.00841384472505995,0.16220561939481307,0.1056789986554482,NA,MiSeq
May_35_M,0.32643325199462614,0.16765826775971268,0.3595262248786772,0.030159295917528035,0.08049790255805665,4.6609820963452417e-4,172033163,MiSeq
May_74_B,0.35780290021935296,0.17576996754374646,0.10400889321197804,0.1975365008784032,0.13158182052783593,2.481364949231273e-4,172033163,MiSeq
Sep_717_E,0.3210485180063733,0.35717291786551697,0.13895783768927517,0.012453727959048708,0.07123532392575863,0.05495958979996736,172033163,MiSeq
Sep_17_B,0.3558947949236712,0.21276439212801174,0.14325301943473728,0.009564097848077983,0.19672613573661946,0.052063024952486055,NA,MiSeq
May_41_B,0.3554822095680245,0.2477603278807444,0.11214682093504044,0.16178230749700773,0.09602480867578253,2.7202495375575785e-4,172033163,MiSeq
Sep_43_E,0.3535179030263696,0.2730310178811025,0.09770150222307973,0.007550578351500908,0.08218817689926425,0.1334724767826293,NA,MiSeq
Sep_64_B,0.3492463979815416,0.11944757984197599,0.04765382681855691,0.24231932996291275,0.12062374913447217,0.0023238828763030347,NA,MiSeq
May_35_B,0.34336366541637936,0.15435722335290064,0.2773619497754531,0.07259515920138596,0.09701781238961867,7.06440381477806e-4,172033163,MiSeq
May_64_M,0.2604852912399714,0.1718087535059683,0.3416606874959233,0.06780379622986106,0.09360120018263647,0.00903398343226143,172033163,MiSeq
May_55_M,0.34162738429102774,0.1341169918650675,0.19225490781072857,0.12681743142987847,0.11458519800306304,0.008492949062195438,172033163,MiSeq
May_33_M,0.20776259681489864,0.340979897310939,0.19946044730658774,0.08768601514228527,0.11408928726829694,0.0037420590026977633,172033163,MiSeq
May_43_E,0.3143624056640472,0.33910371119582977,0.24188905313934492,0.06508208200420135,0.03777328250213958,3.890142379211079e-5,172033163,MiSeq
May_12_E,0.3389293223354358,0.1861232411450752,0.23470807051593076,0.08086689309396733,0.10878214459000488,0.009574640142325732,172033163,MiSeq
Sep_35_E,0.33736548734226224,0.2664705426956725,0.127728961833243,0.01791244096926531,0.1288128048308431,0.06458543005341799,NA,MiSeq
May_55_E,0.3347266130572233,0.1400352209798222,0.2715410239545097,0.08094460121788208,0.10258640809658189,0.009844900384035985,172033163,MiSeq
Sep_17_E,0.29398493290433925,0.3248842501765675,0.12203758926469432,0.01492976536137487,0.16161814329435772,0.06124931334850506,NA,MiSeq
May_41_E,0.27933322777066033,0.257740862830903,0.32158228850278536,0.06866372050842821,0.06207085174682233,0.0014970706358231728,172033163,MiSeq
May_74_E,0.31924781924781914,0.14450164450164454,0.3096668096668096,0.05784355784355785,0.09981409981409983,0.013013013013013013,172033163,MiSeq
May_33_E,0.3012851920250254,0.20483925677458256,0.3168130252892625,0.05374439377379113,0.08463046018166057,0.010779029887310143,172033163,MiSeq
Sep_55_B,0.31315308254963414,0.149980407523511,0.0687369383490073,0.24209770114942528,0.12070053988157434,0.003962034134447927,NA,MiSeq
May_29_M,0.31101941568728586,0.31002468408061007,0.20001473676454334,0.13638875584865343,0.036068231219835684,3.3157720222525146e-4,172033163,MiSeq
Sep_33_M,0.16281448439475524,0.3096898839373233,0.09583339252482494,0.14034065887233108,0.15190430866705498,0.012046652366002301,172033163,MiSeq
May_74_M,0.30846493998736574,0.11705622236260266,0.3037271004421984,0.07466835123183829,0.11958307012002527,0.012507896399241944,172033163,MiSeq
Sep_12_B,0.30195935456555495,0.14449357858587758,0.05374700098790987,0.24649527214564615,0.19560615326715905,0.0027402737921625817,NA,MiSeq
Sep_38_B,0.30164485138982816,0.27080644830906003,0.10334091234969997,0.14060099551404168,0.09064093897867637,0.021016407546242243,172033163,MiSeq
Sep_33_B,0.30127153404429846,0.14499589827727644,0.06250394396415726,0.2593235312677478,0.1526156370290907,0.002445257777497318,NA,MiSeq
Sep_35_M,0.2963512011050838,0.29784486147142386,0.13727075682535406,0.03852071471087005,0.13068966679020247,0.03981222555394584,NA,MiSeq
Sep_38_E,0.29583012530824926,0.2029257188765775,0.16416161751414327,0.10348252044767292,0.1040069628092257,0.03362010287996965,NA,MiSeq
Sep_41_B,0.28866401386059437,0.14713554062029965,0.055423338347009875,0.25049978104830267,0.1614816366163395,0.003836414523161282,172033163,MiSeq
May_12_M,0.27620804982124325,0.28668838657594276,0.21659843155345399,0.07032060892630608,0.09991638795986622,0.012628301233998385,172033163,MiSeq
Sep_41_M,0.18499085005425195,0.2801907723201995,0.104681857196068,0.12916808369366306,0.14933845082511457,0.01797599961132974,NA,MiSeq
Sep_12_M,0.22420654178394656,0.2798214112394448,0.12907648257788987,0.07269727263903718,0.14731146268077255,0.008990099970882265,NA,MiSeq
Sep_717_B,0.26634968662200126,0.1518046250270153,0.08823211584179817,0.23085152366544195,0.15352280095094012,0.011054679057704778,NA,MiSeq
Sep_64_M,0.26385498308278715,0.1980063386012248,0.05690821876739903,0.18775964709409396,0.1345774979656516,0.005310719945179665,NA,MiSeq
Sep_55_M,0.2524023558586486,0.20897174740944113,0.06733238862811088,0.17548268532459482,0.1431006996723054,0.0030444601895314853,NA,MiSeq
May_55_B,0.24230406043437216,0.18192364764602725,0.06191825171995146,0.2158370430325105,0.13568056117631191,7.554296506137865e-4,172033163,MiSeq
Sep_717_M,0.2051271003877639,0.20046316242998707,0.12828522188711758,0.1339616544592848,0.19503446790176646,0.011762171477811287,NA,MiSeq
